filename-1,filename-2,similarity,title-1,year-1,month-1,day-1,title-2,year-2,month-2,day-2,topic_1,topic_2
2023-10-19_3010.txt,2023-12-24_1625.txt,0.7360773580485969,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-12-17_1711.txt,2023-12-24_1625.txt,0.8576251598491429,"Israel-Hamas war: List of key events, day 72",2023,12,17,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-11-09_2469.txt,2023-12-24_1625.txt,0.7515344239147432,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-10-23_2913.txt,2023-12-24_1625.txt,0.6689836019616163,"Israel-Hamas war: List of key events, day 17",2023,10,23,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-10-14_3134.txt,2023-12-24_1625.txt,0.7299674340033468,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-10-30_2733.txt,2023-12-24_1625.txt,0.7265575675989687,"Israel-Hamas war: List of key events, day 24",2023,10,30,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-11-20_2218.txt,2023-12-24_1625.txt,0.7288991753740814,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-11-13_2373.txt,2023-12-24_1625.txt,0.7345327929552474,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-11-16_2301.txt,2023-12-24_1625.txt,0.7277652674813846,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-11-21_2192.txt,2023-12-24_1625.txt,0.7309769202965579,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-12-15_1750.txt,2023-12-24_1625.txt,0.6378386046106836,"Israel-Hamas war: List of key events, day 70",2023,12,15,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-10-10_3253.txt,2023-12-24_1625.txt,0.6651383538684581,"Israel and Hamas war: List of key events, day 4 after surprise attack",2023,10,10,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-12-18_1701.txt,2023-12-24_1625.txt,0.6311334255936084,"Israel-Hamas war: List of key events, day 73",2023,12,18,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-11-14_2349.txt,2023-12-24_1625.txt,0.7265575675989687,"Israel-Hamas war: List of key events, day 39",2023,11,14,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-11-12_2389.txt,2023-12-24_1625.txt,0.7223835357101819,"Israel-Hamas war: List of key events, day 37",2023,11,12,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-10-24_2887.txt,2023-12-24_1625.txt,0.820508266153495,"Israel-Hamas war: List of key events, day 18",2023,10,24,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-11-17_2269.txt,2023-12-24_1625.txt,0.6550100109429152,"Israel-Hamas war: List of key events, day 42",2023,11,17,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-10-18_3040.txt,2023-12-24_1625.txt,0.6845609099844983,"Israel-Hamas war: List of key events, day 12",2023,10,18,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-10-31_2703.txt,2023-12-24_1625.txt,0.6794123247131902,"Israel-Hamas war: List of key events, day 25",2023,10,31,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-10-26_2839.txt,2023-12-24_1625.txt,0.6768401359540531,"Israel-Hamas war: List of key events, day 20",2023,10,26,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-10-17_3067.txt,2023-12-24_1625.txt,0.6298209492916399,"Israel-Hamas war: List of key events, day 11",2023,10,17,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-11-10_2439.txt,2023-12-24_1625.txt,0.6758338873104627,"Israel-Hamas war: List of key events, day 35",2023,11,10,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-11-15_2325.txt,2023-12-24_1625.txt,0.6775215558178971,"Israel-Hamas war: List of key events, day 40",2023,11,15,"Israel-Hamas war: List of key events, day 79",2023,12,24,43,38
2023-12-19_1690.txt,2023-12-24_1625.txt,0.7206852867352948,"Israel-Hamas war: List of key events, day 74",2023,12,19,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-12-20_1679.txt,2023-12-24_1625.txt,0.6768100789253151,"Israel-Hamas war: List of key events, day 75",2023,12,20,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-12-21_1667.txt,2023-12-24_1625.txt,0.6719581171524122,"Israel-Hamas war: List of key events, day 76",2023,12,21,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-10-21_2952.txt,2023-12-24_1625.txt,0.4598261893158723,"Russia-Ukraine war: List of key events, day 605",2023,10,21,"Israel-Hamas war: List of key events, day 79",2023,12,24,49,38
2023-12-22_1650.txt,2023-12-24_1625.txt,0.6704881653761576,"Israel-Hamas war: List of key events, day 77",2023,12,22,"Israel-Hamas war: List of key events, day 79",2023,12,24,38,38
2023-10-12_3205.txt,2023-12-24_1625.txt,0.4635882357129289,"Israel-Hamas war: List of key events, day 6",2023,10,12,"Israel-Hamas war: List of key events, day 79",2023,12,24,40,38
2023-10-11_3228.txt,2023-12-24_1625.txt,0.5137321466698613,"Israel-Hamas war: List of key events, day 5",2023,10,11,"Israel-Hamas war: List of key events, day 79",2023,12,24,40,38
2023-11-03_2619.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-01_2677.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-08_2496.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-02_2642.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-05_2567.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-07_2521.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-04_2588.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-06_2547.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-12-09_1850.txt,2023-12-13_1786.txt,0.6508768921031418,"Israel-Hamas war: List of key events, day 64",2023,12,9,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-12-07_1887.txt,2023-12-13_1786.txt,0.6508768921031418,"Israel-Hamas war: List of key events, day 62",2023,12,7,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-12-05_1926.txt,2023-12-13_1786.txt,0.6547680298004085,"Israel-Hamas war: List of key events, day 60",2023,12,5,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-10-13_3166.txt,2023-12-13_1786.txt,0.7933432600821038,"Israel-Hamas war: List of key events, day 7",2023,10,13,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-20_2978.txt,2023-12-13_1786.txt,0.6494341545607858,"Israel-Hamas war: List of key events, day 14",2023,10,20,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-16_3104.txt,2023-12-13_1786.txt,0.6450930793383025,"Israel-Hamas war: List of key events, day 10",2023,10,16,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-10-22_2929.txt,2023-12-13_1786.txt,0.6412442625800252,"Israel-Hamas war: List of key events, day 16",2023,10,22,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-12-06_1903.txt,2023-12-13_1786.txt,0.8929091320791781,"Israel-Hamas war: List of key events, day 61",2023,12,6,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-12-08_1870.txt,2023-12-13_1786.txt,0.6522443980967726,"Israel-Hamas war: List of key events, day 63",2023,12,8,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-12-11_1819.txt,2023-12-13_1786.txt,0.6388713046870342,"Israel-Hamas war: List of key events, day 66",2023,12,11,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-12-12_1802.txt,2023-12-13_1786.txt,0.6001210118884202,"Israel-Hamas war: List of key events, day 67",2023,12,12,"Israel-Hamas war: List of key events, day 68",2023,12,13,38,38
2023-10-21_2944.txt,2023-12-13_1786.txt,0.6057427311636137,"Israel-Hamas war: List of key events, day 15",2023,10,21,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-25_2866.txt,2023-12-13_1786.txt,0.655940933513422,"Israel-Hamas war: List of key events, day 19",2023,10,25,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-27_2810.txt,2023-12-13_1786.txt,0.6543955703781833,"Israel-Hamas war: List of key events, day 21",2023,10,27,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-28_2776.txt,2023-12-13_1786.txt,0.6485576353586335,"Israel-Hamas war: List of key events, day 22",2023,10,28,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-19_3010.txt,2023-12-13_1786.txt,0.7042069957451299,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-11-09_2469.txt,2023-12-13_1786.txt,0.7189948081912162,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-10-23_2913.txt,2023-12-13_1786.txt,0.6400182363835769,"Israel-Hamas war: List of key events, day 17",2023,10,23,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-14_3134.txt,2023-12-13_1786.txt,0.6983616165752784,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-30_2733.txt,2023-12-13_1786.txt,0.6950993891065717,"Israel-Hamas war: List of key events, day 24",2023,10,30,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-11-20_2218.txt,2023-12-13_1786.txt,0.6973396109507771,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-13_2373.txt,2023-12-13_1786.txt,0.8399524255345521,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-16_2301.txt,2023-12-13_1786.txt,0.6962547985165454,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-21_2192.txt,2023-12-13_1786.txt,0.6993273945631693,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-10-10_3253.txt,2023-12-13_1786.txt,0.6363394781960456,"Israel and Hamas war: List of key events, day 4 after surprise attack",2023,10,10,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-11-14_2349.txt,2023-12-13_1786.txt,0.6950993891065717,"Israel-Hamas war: List of key events, day 39",2023,11,14,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-12_2389.txt,2023-12-13_1786.txt,0.6911060826634288,"Israel-Hamas war: List of key events, day 37",2023,11,12,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-10-24_2887.txt,2023-12-13_1786.txt,0.6402740150937857,"Israel-Hamas war: List of key events, day 18",2023,10,24,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-11-17_2269.txt,2023-12-13_1786.txt,0.626649667926128,"Israel-Hamas war: List of key events, day 42",2023,11,17,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-10-18_3040.txt,2023-12-13_1786.txt,0.6549210847929774,"Israel-Hamas war: List of key events, day 12",2023,10,18,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-31_2703.txt,2023-12-13_1786.txt,0.6499954207624227,"Israel-Hamas war: List of key events, day 25",2023,10,31,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-26_2839.txt,2023-12-13_1786.txt,0.6475346015309178,"Israel-Hamas war: List of key events, day 20",2023,10,26,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-17_3067.txt,2023-12-13_1786.txt,0.6025512314817449,"Israel-Hamas war: List of key events, day 11",2023,10,17,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-11-10_2439.txt,2023-12-13_1786.txt,0.6465719210102808,"Israel-Hamas war: List of key events, day 35",2023,11,10,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-11-15_2325.txt,2023-12-13_1786.txt,0.6481865175692414,"Israel-Hamas war: List of key events, day 40",2023,11,15,"Israel-Hamas war: List of key events, day 68",2023,12,13,43,38
2023-10-21_2952.txt,2023-12-13_1786.txt,0.4399168318415837,"Russia-Ukraine war: List of key events, day 605",2023,10,21,"Israel-Hamas war: List of key events, day 68",2023,12,13,49,38
2023-10-12_3205.txt,2023-12-13_1786.txt,0.4435159907644289,"Israel-Hamas war: List of key events, day 6",2023,10,12,"Israel-Hamas war: List of key events, day 68",2023,12,13,40,38
2023-10-11_3228.txt,2023-12-13_1786.txt,0.4914887921334413,"Israel-Hamas war: List of key events, day 5",2023,10,11,"Israel-Hamas war: List of key events, day 68",2023,12,13,40,38
2023-11-03_2619.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-01_2677.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-08_2496.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-02_2642.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-05_2567.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-07_2521.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-04_2588.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-06_2547.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-12-09_1850.txt,2023-12-20_1679.txt,0.6473429860561278,"Israel-Hamas war: List of key events, day 64",2023,12,9,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-07_1887.txt,2023-12-20_1679.txt,0.6473429860561278,"Israel-Hamas war: List of key events, day 62",2023,12,7,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-05_1926.txt,2023-12-20_1679.txt,0.6512129970008473,"Israel-Hamas war: List of key events, day 60",2023,12,5,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-10-13_3166.txt,2023-12-20_1679.txt,0.6601309686953399,"Israel-Hamas war: List of key events, day 7",2023,10,13,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-12-14_1769.txt,2023-12-20_1679.txt,0.6812234870149291,"Israel-Hamas war: List of key events, day 69",2023,12,14,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-16_1730.txt,2023-12-20_1679.txt,0.6374183231031285,"Israel-Hamas war: List of key events, day 71",2023,12,16,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-10-20_2978.txt,2023-12-20_1679.txt,0.784015777707581,"Israel-Hamas war: List of key events, day 14",2023,10,20,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-16_3104.txt,2023-12-20_1679.txt,0.6415905762357662,"Israel-Hamas war: List of key events, day 10",2023,10,16,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-10-22_2929.txt,2023-12-20_1679.txt,0.6377626564504509,"Israel-Hamas war: List of key events, day 16",2023,10,22,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-12-06_1903.txt,2023-12-20_1679.txt,0.8880611231552593,"Israel-Hamas war: List of key events, day 61",2023,12,6,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-08_1870.txt,2023-12-20_1679.txt,0.6487030672390779,"Israel-Hamas war: List of key events, day 63",2023,12,8,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-13_1786.txt,2023-12-20_1679.txt,0.8799354582288909,"Israel-Hamas war: List of key events, day 68",2023,12,13,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-11_1819.txt,2023-12-20_1679.txt,0.6354025824228253,"Israel-Hamas war: List of key events, day 66",2023,12,11,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-12-12_1802.txt,2023-12-20_1679.txt,0.596862682550594,"Israel-Hamas war: List of key events, day 67",2023,12,12,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-10-21_2944.txt,2023-12-20_1679.txt,0.6024538789604313,"Israel-Hamas war: List of key events, day 15",2023,10,21,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-25_2866.txt,2023-12-20_1679.txt,0.6523795324872819,"Israel-Hamas war: List of key events, day 19",2023,10,25,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-27_2810.txt,2023-12-20_1679.txt,0.6508425598298658,"Israel-Hamas war: List of key events, day 21",2023,10,27,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-28_2776.txt,2023-12-20_1679.txt,0.6450363216090779,"Israel-Hamas war: List of key events, day 22",2023,10,28,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-19_3010.txt,2023-12-20_1679.txt,0.7003835363616328,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-12-17_1711.txt,2023-12-20_1679.txt,0.6794862545885919,"Israel-Hamas war: List of key events, day 72",2023,12,17,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-11-09_2469.txt,2023-12-20_1679.txt,0.7150910590625161,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-10-23_2913.txt,2023-12-20_1679.txt,0.6365432869066537,"Israel-Hamas war: List of key events, day 17",2023,10,23,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-14_3134.txt,2023-12-20_1679.txt,0.6945698944082135,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-30_2733.txt,2023-12-20_1679.txt,0.6913253790529926,"Israel-Hamas war: List of key events, day 24",2023,10,30,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-11-20_2218.txt,2023-12-20_1679.txt,0.8418486363342368,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-13_2373.txt,2023-12-20_1679.txt,0.6989138702315825,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-16_2301.txt,2023-12-20_1679.txt,0.6924745152208982,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-21_2192.txt,2023-12-20_1679.txt,0.6955304287490907,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-12-15_1750.txt,2023-12-20_1679.txt,0.6069085710087906,"Israel-Hamas war: List of key events, day 70",2023,12,15,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-10-10_3253.txt,2023-12-20_1679.txt,0.6328845023669231,"Israel and Hamas war: List of key events, day 4 after surprise attack",2023,10,10,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-12-18_1701.txt,2023-12-20_1679.txt,0.6005285391540315,"Israel-Hamas war: List of key events, day 73",2023,12,18,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-11-14_2349.txt,2023-12-20_1679.txt,0.6913253790529926,"Israel-Hamas war: List of key events, day 39",2023,11,14,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-12_2389.txt,2023-12-20_1679.txt,0.6873537540828877,"Israel-Hamas war: List of key events, day 37",2023,11,12,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-10-24_2887.txt,2023-12-20_1679.txt,0.6367976768781599,"Israel-Hamas war: List of key events, day 18",2023,10,24,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-11-17_2269.txt,2023-12-20_1679.txt,0.6232473024746711,"Israel-Hamas war: List of key events, day 42",2023,11,17,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-10-18_3040.txt,2023-12-20_1679.txt,0.6513652209883976,"Israel-Hamas war: List of key events, day 12",2023,10,18,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-31_2703.txt,2023-12-20_1679.txt,0.6464663006233725,"Israel-Hamas war: List of key events, day 25",2023,10,31,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-26_2839.txt,2023-12-20_1679.txt,0.6440188422963153,"Israel-Hamas war: List of key events, day 20",2023,10,26,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-17_3067.txt,2023-12-20_1679.txt,0.5992797073787943,"Israel-Hamas war: List of key events, day 11",2023,10,17,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-11-10_2439.txt,2023-12-20_1679.txt,0.6430613886051365,"Israel-Hamas war: List of key events, day 35",2023,11,10,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-11-15_2325.txt,2023-12-20_1679.txt,0.6446672187865955,"Israel-Hamas war: List of key events, day 40",2023,11,15,"Israel-Hamas war: List of key events, day 75",2023,12,20,43,38
2023-12-19_1690.txt,2023-12-20_1679.txt,0.6857378565014063,"Israel-Hamas war: List of key events, day 74",2023,12,19,"Israel-Hamas war: List of key events, day 75",2023,12,20,38,38
2023-10-21_2952.txt,2023-12-20_1679.txt,0.4375283237057289,"Russia-Ukraine war: List of key events, day 605",2023,10,21,"Israel-Hamas war: List of key events, day 75",2023,12,20,49,38
2023-10-12_3205.txt,2023-12-20_1679.txt,0.4411079411613076,"Israel-Hamas war: List of key events, day 6",2023,10,12,"Israel-Hamas war: List of key events, day 75",2023,12,20,40,38
2023-10-11_3228.txt,2023-12-20_1679.txt,0.4888202764192826,"Israel-Hamas war: List of key events, day 5",2023,10,11,"Israel-Hamas war: List of key events, day 75",2023,12,20,40,38
2023-11-03_2619.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-01_2677.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-08_2496.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-02_2642.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-05_2567.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-07_2521.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-04_2588.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-11-06_2547.txt,2023-12-25_1615.txt,0.7107340262306477,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-12-09_1850.txt,2023-12-25_1615.txt,0.6433987406233519,"Israel-Hamas war: List of key events, day 64",2023,12,9,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-12-07_1887.txt,2023-12-25_1615.txt,0.6433987406233519,"Israel-Hamas war: List of key events, day 62",2023,12,7,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-12-05_1926.txt,2023-12-25_1615.txt,0.6472451716833391,"Israel-Hamas war: List of key events, day 60",2023,12,5,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-10-13_3166.txt,2023-12-25_1615.txt,0.6561088063881935,"Israel-Hamas war: List of key events, day 7",2023,10,13,"Israel-Hamas war: List of key events, day 80",2023,12,25,49,38
2023-12-14_1769.txt,2023-12-25_1615.txt,0.6770728084948325,"Israel-Hamas war: List of key events, day 69",2023,12,14,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-12-16_1730.txt,2023-12-25_1615.txt,0.6335345484059092,"Israel-Hamas war: List of key events, day 71",2023,12,16,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-12-23_1638.txt,2023-12-25_1615.txt,0.6311730472804474,"Israel-Hamas war: List of key events, day 78",2023,12,23,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-10-20_2978.txt,2023-12-25_1615.txt,0.6419725791954933,"Israel-Hamas war: List of key events, day 14",2023,10,20,"Israel-Hamas war: List of key events, day 80",2023,12,25,49,38
2023-10-16_3104.txt,2023-12-25_1615.txt,0.6376813800993447,"Israel-Hamas war: List of key events, day 10",2023,10,16,"Israel-Hamas war: List of key events, day 80",2023,12,25,43,38
2023-10-22_2929.txt,2023-12-25_1615.txt,0.6338767837383279,"Israel-Hamas war: List of key events, day 16",2023,10,22,"Israel-Hamas war: List of key events, day 80",2023,12,25,49,38
2023-12-06_1903.txt,2023-12-25_1615.txt,0.649503496149015,"Israel-Hamas war: List of key events, day 61",2023,12,6,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
2023-12-08_1870.txt,2023-12-25_1615.txt,0.6447505348639708,"Israel-Hamas war: List of key events, day 63",2023,12,8,"Israel-Hamas war: List of key events, day 80",2023,12,25,38,38
